BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18	T01	T02	T03
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2E-13	1E10	1E10	1E-30	2.20563044329471E-10	1E10	1E-30	1E10	0.407212058509149	2.27556776314094E-11	9.05674521428952E-13	1.95987472990143	7.69562451057071E-13	1.31660776410662E-11	69.5127095735403	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
2	2E-13	1E10	1E10	1E-30	2.20563044329471E-10	1E10	1E-30	1E10	0.407212058509149	2.27556776314094E-11	9.05674521428952E-13	1.95987472990143	7.69562451057071E-13	1.31660776410662E-11	69.5127095735403	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
3	3E-13	1E10	1E10	1E-30	1.96340900812007E-10	1E10	1E-30	1E10	0.35118301612422	9.26737940625466E-12	2.00990142027261E-12	3.8085241997118	9.39732462520166E-13	1.03733843724265E-11	83.8938890705529	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
4	3E-13	1E10	1E10	1E-30	1.96340900812007E-10	1E10	1E-30	1E10	0.35118301612422	9.26737940625466E-12	2.00990142027261E-12	3.8085241997118	9.39732462520166E-13	1.03733843724265E-11	83.8938890705529	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
5	4E-13	1E10	1E10	1E-30	2.10764989112715E-10	1E10	1E-30	1E10	0.337872212538014	6.98531461214484E-12	2.4072118348134E-12	6.53284812940613	1.78888261942024E-12	5.49806816502058E-12	42.9301861354846	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
6	4E-13	1E10	1E10	1E-30	2.10764989112715E-10	1E10	1E-30	1E10	0.337872212538014	6.98531461214484E-12	2.4072118348134E-12	6.53284812940613	1.78888261942024E-12	5.49806816502058E-12	42.9301861354846	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
7	5E-13	1E10	1E10	1E-30	2.13259911912548E-10	1E10	1E-30	1E10	0.330887043035438	6.11959065790944E-12	3.20083855556561E-12	9.00580759643718	1.43769623643138E-12	6.83405472600405E-12	71.357821531617	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
8	5E-13	1E10	1E10	1E-30	2.13259911912548E-10	1E10	1E-30	1E10	0.330887043035438	6.11959065790944E-12	3.20083855556561E-12	9.00580759643718	1.43769623643138E-12	6.83405472600405E-12	71.357821531617	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
9	6E-13	1E10	1E10	1E-30	2.09926920578601E-10	1E10	1E-30	1E10	0.290689502687193	3.34769225445888E-12	6.28641212643658E-12	14.8854073084594	1.8035526652981E-12	5.73355498338919E-12	40.3377263322105	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
10	6E-13	1E10	1E10	1E-30	2.09926920578601E-10	1E10	1E-30	1E10	0.290689502687193	3.34769225445888E-12	6.28641212643658E-12	14.8854073084594	1.8035526652981E-12	5.73355498338919E-12	40.3377263322105	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
11	7E-13	1E10	1E10	1E-30	2.08963108659708E-10	1E10	1E-30	1E10	0.282443347529604	1.34993202273727E-11	1.55007370447213E-12	4.34984604076084	1.09831240440942E-11	1.61642989092503E-12	5.5711857054819	1.70365802985164E-12	6.08452988097042E-12	34.2887094334429	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
12	7E-13	1E10	1E10	1E-30	2.08963108659708E-10	1E10	1E-30	1E10	0.282443347529604	1.34993202273727E-11	1.55007370447213E-12	4.34984604076084	1.09831240440942E-11	1.61642989092503E-12	5.5711857054819	1.70365802985164E-12	6.08452988097042E-12	34.2887094334429	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
13	8E-13	1E10	1E10	1E-30	1.91425914413364E-10	1E10	1E-30	1E10	0.259084320402284	4.06812881799034E-12	5.10130583769216E-12	11.8873034249615	2.58029555693074E-12	4.79308831067881E-12	38.3723386229781	6.55045942440036E-13	1.57085458798715E-11	86.2085599219935	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
14	8E-13	1E10	1E10	1E-30	1.91425914413364E-10	1E10	1E-30	1E10	0.259084320402284	4.06812881799034E-12	5.10130583769216E-12	11.8873034249615	2.58029555693074E-12	4.79308831067881E-12	38.3723386229781	6.55045942440036E-13	1.57085458798715E-11	86.2085599219935	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
15	9E-13	1E10	1E10	1E-30	2.04363230588716E-10	1E10	1E-30	1E10	0.256254724439703	9.29618805125735E-12	2.48053315811355E-12	8.36938012576658	6.0684893441011E-12	3.30612905469794E-12	9.18942166918558	5.85592115282924E-12	2.19598984238305E-12	16.3152280746764	1.39859824371957E-12	7.14371900034982E-12	27.0065439982566	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
16	9E-13	1E10	1E10	1E-30	2.04363230588716E-10	1E10	1E-30	1E10	0.256254724439703	9.29618805125735E-12	2.48053315811355E-12	8.36938012576658	6.0684893441011E-12	3.30612905469794E-12	9.18942166918558	5.85592115282924E-12	2.19598984238305E-12	16.3152280746764	1.39859824371957E-12	7.14371900034982E-12	27.0065439982566	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
17	1E-12	1E10	1E10	1E-30	2.00432169069741E-10	1E10	1E-30	1E10	0.252721224693373	1.43159298546786E-11	1.85222187757046E-12	3.85857381537278	6.44299590619058E-12	3.06829481308801E-12	6.29148502347415	4.38117546940499E-12	2.84632573197237E-12	21.8063573964085	1.04378215049922E-12	9.91899732803277E-12	68.6216568622852	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
18	1E-12	1E10	1E10	1E-30	2.00432169069741E-10	1E10	1E-30	1E10	0.252721224693373	1.43159298546786E-11	1.85222187757046E-12	3.85857381537278	6.44299590619058E-12	3.06829481308801E-12	6.29148502347415	4.38117546940499E-12	2.84632573197237E-12	21.8063573964085	1.04378215049922E-12	9.91899732803277E-12	68.6216568622852	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
19	1E-12	1E10	1E10	1E-30	2.00432169069741E-10	1E10	1E-30	1E10	0.252721224693373	1.43159298546786E-11	1.85222187757046E-12	3.85857381537278	6.44299590619058E-12	3.06829481308801E-12	6.29148502347415	4.38117546940499E-12	2.84632573197237E-12	21.8063573964085	1.04378215049922E-12	9.91899732803277E-12	68.6216568622852	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
20	1.1E-12	1E10	1E10	1E-30	1.6452369310115E-10	1E10	1E-30	1E10	0.231165537916002	9.21676955031769E-12	3.03768765345181E-12	5.77585456946839	6.21120655255248E-12	3.24207290065181E-12	9.73834695055736	2.0313699643814E-12	6.10732393087981E-12	50.5860104199875	2.80197950291009E-13	3.82766912132699E-11	290.863870706794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
21	1.1E-12	1E10	1E10	1E-30	1.6452369310115E-10	1E10	1E-30	1E10	0.231165537916002	9.21676955031769E-12	3.03768765345181E-12	5.77585456946839	6.21120655255248E-12	3.24207290065181E-12	9.73834695055736	2.0313699643814E-12	6.10732393087981E-12	50.5860104199875	2.80197950291009E-13	3.82766912132699E-11	290.863870706794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
22	1.1E-12	1E10	1E10	1E-30	1.6452369310115E-10	1E10	1E-30	1E10	0.231165537916002	9.21676955031769E-12	3.03768765345181E-12	5.77585456946839	6.21120655255248E-12	3.24207290065181E-12	9.73834695055736	2.0313699643814E-12	6.10732393087981E-12	50.5860104199875	2.80197950291009E-13	3.82766912132699E-11	290.863870706794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
23	1.2E-12	1E10	1E10	1E-30	1.6452369310115E-10	1E10	1E-30	1E10	0.231165537916002	9.21676955031769E-12	3.03768765345181E-12	5.77585456946839	6.21120655255248E-12	3.24207290065181E-12	9.73834695055736	2.0313699643814E-12	6.10732393087981E-12	50.5860104199875	2.80197950291009E-13	3.82766912132699E-11	290.863870706794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
24	1.2E-12	1E10	1E10	1E-30	1.6452369310115E-10	1E10	1E-30	1E10	0.231165537916002	9.21676955031769E-12	3.03768765345181E-12	5.77585456946839	6.21120655255248E-12	3.24207290065181E-12	9.73834695055736	2.0313699643814E-12	6.10732393087981E-12	50.5860104199875	2.80197950291009E-13	3.82766912132699E-11	290.863870706794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
25	1.2E-12	1E10	1E10	1E-30	1.6452369310115E-10	1E10	1E-30	1E10	0.231165537916002	9.21676955031769E-12	3.03768765345181E-12	5.77585456946839	6.21120655255248E-12	3.24207290065181E-12	9.73834695055736	2.0313699643814E-12	6.10732393087981E-12	50.5860104199875	2.80197950291009E-13	3.82766912132699E-11	290.863870706794	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
26	1.3E-12	1E10	1E10	1E-30	1.91907949287415E-10	1E10	1E-30	1E10	0.227417248795491	4.45105999007022E-11	6.69831734205146E-13	2.66594665501628	8.51779617699486E-12	2.40990600742079E-12	6.08954553108524	1.1305879672981E-11	1.58313951057091E-12	5.24406682686338	3.11913873697476E-12	3.61911850203407E-12	23.0386090663762	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
27	1.3E-12	1E10	1E10	1E-30	1.91907949287415E-10	1E10	1E-30	1E10	0.227417248795491	4.45105999007022E-11	6.69831734205146E-13	2.66594665501628	8.51779617699486E-12	2.40990600742079E-12	6.08954553108524	1.1305879672981E-11	1.58313951057091E-12	5.24406682686338	3.11913873697476E-12	3.61911850203407E-12	23.0386090663762	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
28	1.3E-12	1E10	1E10	1E-30	1.91907949287415E-10	1E10	1E-30	1E10	0.227417248795491	4.45105999007022E-11	6.69831734205146E-13	2.66594665501628	8.51779617699486E-12	2.40990600742079E-12	6.08954553108524	1.1305879672981E-11	1.58313951057091E-12	5.24406682686338	3.11913873697476E-12	3.61911850203407E-12	23.0386090663762	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
29	1.4E-12	1E10	1E10	1E-30	1.91907949287415E-10	1E10	1E-30	1E10	0.227417248795491	4.45105999007022E-11	6.69831734205146E-13	2.66594665501628	8.51779617699486E-12	2.40990600742079E-12	6.08954553108524	1.1305879672981E-11	1.58313951057091E-12	5.24406682686338	3.11913873697476E-12	3.61911850203407E-12	23.0386090663762	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
30	1.4E-12	1E10	1E10	1E-30	1.91907949287415E-10	1E10	1E-30	1E10	0.227417248795491	4.45105999007022E-11	6.69831734205146E-13	2.66594665501628	8.51779617699486E-12	2.40990600742079E-12	6.08954553108524	1.1305879672981E-11	1.58313951057091E-12	5.24406682686338	3.11913873697476E-12	3.61911850203407E-12	23.0386090663762	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
31	1.4E-12	1E10	1E10	1E-30	1.91907949287415E-10	1E10	1E-30	1E10	0.227417248795491	4.45105999007022E-11	6.69831734205146E-13	2.66594665501628	8.51779617699486E-12	2.40990600742079E-12	6.08954553108524	1.1305879672981E-11	1.58313951057091E-12	5.24406682686338	3.11913873697476E-12	3.61911850203407E-12	23.0386090663762	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
32	1.5E-12	1E10	1E10	1E-30	1.75768606438203E-10	1E10	1E-30	1E10	0.207856072611364	9.31937506628023E-12	3.88011604314716E-12	10.2017098845239	4.75316079550224E-12	5.1384223747867E-12	13.0306232503584	2.07443884299162E-12	6.2258309372772E-12	19.2677345575467	1.52728565655085E-12	7.61693076258066E-12	73.7107269645722	1.72648352132955E-12	5.9149583200812E-12	43.2195988985412	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
33	1.5E-12	1E10	1E10	1E-30	1.75768606438203E-10	1E10	1E-30	1E10	0.207856072611364	9.31937506628023E-12	3.88011604314716E-12	10.2017098845239	4.75316079550224E-12	5.1384223747867E-12	13.0306232503584	2.07443884299162E-12	6.2258309372772E-12	19.2677345575467	1.52728565655085E-12	7.61693076258066E-12	73.7107269645722	1.72648352132955E-12	5.9149583200812E-12	43.2195988985412	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
34	1.5E-12	1E10	1E10	1E-30	1.75768606438203E-10	1E10	1E-30	1E10	0.207856072611364	9.31937506628023E-12	3.88011604314716E-12	10.2017098845239	4.75316079550224E-12	5.1384223747867E-12	13.0306232503584	2.07443884299162E-12	6.2258309372772E-12	19.2677345575467	1.52728565655085E-12	7.61693076258066E-12	73.7107269645722	1.72648352132955E-12	5.9149583200812E-12	43.2195988985412	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
35	1.6E-12	1E10	1E10	1E-30	1.75768606438203E-10	1E10	1E-30	1E10	0.207856072611364	9.31937506628023E-12	3.88011604314716E-12	10.2017098845239	4.75316079550224E-12	5.1384223747867E-12	13.0306232503584	2.07443884299162E-12	6.2258309372772E-12	19.2677345575467	1.52728565655085E-12	7.61693076258066E-12	73.7107269645722	1.72648352132955E-12	5.9149583200812E-12	43.2195988985412	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
36	1.6E-12	1E10	1E10	1E-30	1.75768606438203E-10	1E10	1E-30	1E10	0.207856072611364	9.31937506628023E-12	3.88011604314716E-12	10.2017098845239	4.75316079550224E-12	5.1384223747867E-12	13.0306232503584	2.07443884299162E-12	6.2258309372772E-12	19.2677345575467	1.52728565655085E-12	7.61693076258066E-12	73.7107269645722	1.72648352132955E-12	5.9149583200812E-12	43.2195988985412	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
37	1.6E-12	1E10	1E10	1E-30	1.75768606438203E-10	1E10	1E-30	1E10	0.207856072611364	9.31937506628023E-12	3.88011604314716E-12	10.2017098845239	4.75316079550224E-12	5.1384223747867E-12	13.0306232503584	2.07443884299162E-12	6.2258309372772E-12	19.2677345575467	1.52728565655085E-12	7.61693076258066E-12	73.7107269645722	1.72648352132955E-12	5.9149583200812E-12	43.2195988985412	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
38	1.7E-12	1E10	1E10	1E-30	1.75768606438203E-10	1E10	1E-30	1E10	0.207856072611364	9.31937506628023E-12	3.88011604314716E-12	10.2017098845239	4.75316079550224E-12	5.1384223747867E-12	13.0306232503584	2.07443884299162E-12	6.2258309372772E-12	19.2677345575467	1.52728565655085E-12	7.61693076258066E-12	73.7107269645722	1.72648352132955E-12	5.9149583200812E-12	43.2195988985412	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
39	1.7E-12	1E10	1E10	1E-30	1.75768606438203E-10	1E10	1E-30	1E10	0.207856072611364	9.31937506628023E-12	3.88011604314716E-12	10.2017098845239	4.75316079550224E-12	5.1384223747867E-12	13.0306232503584	2.07443884299162E-12	6.2258309372772E-12	19.2677345575467	1.52728565655085E-12	7.61693076258066E-12	73.7107269645722	1.72648352132955E-12	5.9149583200812E-12	43.2195988985412	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
40	1.7E-12	1E10	1E10	1E-30	1.75768606438203E-10	1E10	1E-30	1E10	0.207856072611364	9.31937506628023E-12	3.88011604314716E-12	10.2017098845239	4.75316079550224E-12	5.1384223747867E-12	13.0306232503584	2.07443884299162E-12	6.2258309372772E-12	19.2677345575467	1.52728565655085E-12	7.61693076258066E-12	73.7107269645722	1.72648352132955E-12	5.9149583200812E-12	43.2195988985412	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
41	1.8E-12	1E10	1E10	1E-30	1.8961790843993E-10	1E10	1E-30	1E10	0.204406464386707	7.55468019026077E-11	5.17150338492873E-13	1.66121184559098	1.99032342227515E-11	1.34310835884933E-12	3.43825389137611	5.52119977999268E-12	3.88485529643583E-12	6.65337482719202	2.19533613336473E-12	5.35781951112105E-12	43.2359090658438	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
